timestamp,bpf_block_irq,bpf_cpu_time_us,bpf_net_rx_irq,bpf_net_tx_irq,bpf_page_cache_hit,platform_power,node_type
1699527068,0.3333333333333333,5192.666666666667,227.66666666666669,0,5.333333333333333,227.0,1
1699527071,0.3333333333333333,5214.0,229.66666666666666,0,2.6666666666666665,232.0,1
1699527074,0.3333333333333333,4570.333333333334,230.33333333333334,0,6.333333333333334,229.0,1
1699527077,1.3333333333333333,1618.0,298.0,0,4.333333333333333,201.0,1
1699527080,0.0,1394.3333333333333,241.0,0,5.333333333333333,206.0,1
1699527083,0.3333333333333333,1415.6666666666665,239.33333333333334,0,1.3333333333333333,204.0,1
1699527086,0.3333333333333333,1392.6666666666665,216.33333333333331,0,1.6666666666666667,202.0,1
1699527089,0.3333333333333333,1453.6666666666667,318.6666666666667,0,30.333333333333332,219.0,1
1699527092,0.3333333333333333,8958.0,240.33333333333334,0,3.6666666666666665,237.0,1
1699527095,0.0,8912.0,220.66666666666666,0,0.3333333333333333,234.0,1
1699527098,0.6666666666666666,8917.333333333334,229.0,0,5.333333333333333,234.0,1
1699527101,0.0,8903.666666666666,198.66666666666666,0,1.3333333333333333,237.0,1
1699527104,0.3333333333333333,8929.666666666666,218.0,0,0.3333333333333333,236.0,1
1699527107,0.0,8892.666666666666,197.66666666666669,0,0.0,237.0,1
1699527110,0.3333333333333333,8927.666666666668,233.66666666666666,0,6.333333333333333,234.0,1
1699527113,0.6666666666666666,8901.666666666666,209.33333333333334,0,0.3333333333333333,235.0,1
1699527116,0.0,8891.333333333332,205.66666666666666,0,0.3333333333333333,235.0,1
1699527119,0.0,1403.3333333333333,234.33333333333331,0,7.0,233.0,1
1699527122,1.0,1404.6666666666665,282.66666666666663,0,4.0,205.0,1
1699527125,0.6666666666666666,1403.0,229.33333333333331,0,1.3333333333333333,205.0,1
1699527128,0.3333333333333333,1398.0,224.66666666666666,0,1.0,202.0,1
1699527131,0.0,1430.0,269.3333333333333,0,18.0,202.0,1
1699527134,0.6666666666666666,12081.0,276.3333333333333,0,10.333333333333332,245.0,1
1699527137,0.0,15498.666666666666,249.33333333333331,0,0.0,252.0,1
1699527140,0.3333333333333333,15473.333333333334,230.66666666666669,0,4.666666666666667,250.0,1
1699527143,0.3333333333333333,15495.0,250.33333333333331,0,0.3333333333333333,248.0,1
1699527146,0.0,15455.666666666668,217.66666666666669,0,0.3333333333333333,249.0,1
1699527149,0.6666666666666666,15461.333333333334,228.33333333333334,0,0.3333333333333333,249.0,1
1699527152,0.0,15477.666666666668,238.0,0,7.666666666666667,247.0,1
1699527155,0.3333333333333333,15501.333333333332,223.33333333333334,0,1.6666666666666667,248.0,1
1699527158,0.3333333333333333,15443.666666666666,221.33333333333334,0,0.0,249.0,1
1699527161,0.3333333333333333,15491.333333333332,222.0,0,5.0,250.0,1
1699527164,1.3333333333333333,1411.6666666666665,274.0,0,6.333333333333333,223.0,1
1699527167,0.0,1392.6666666666667,273.3333333333333,0,1.0,201.0,1
1699527170,0.3333333333333333,1397.0,224.66666666666669,0,5.666666666666667,204.0,1
1699527173,0.3333333333333333,1412.3333333333335,244.0,0,1.6666666666666667,204.0,1
1699527176,0.3333333333333333,1503.6666666666665,295.0,0,25.0,207.0,1
1699527179,0.6666666666666666,23418.0,267.0,0,1.0,256.0,1
1699527182,0.0,23782.333333333332,241.0,0,6.0,260.0,1
1699527185,0.6666666666666666,23832.333333333332,237.33333333333331,0,2.0,257.0,1
1699527188,0.3333333333333333,23812.666666666668,234.33333333333331,0,0.0,258.0,1
1699527191,0.0,23828.333333333332,221.0,0,5.666666666666667,259.0,1
1699527194,0.6666666666666666,23797.0,217.66666666666666,0,1.6666666666666667,260.0,1
1699527197,0.0,23828.0,232.66666666666669,0,1.3333333333333333,258.0,1
1699527200,0.6666666666666666,23802.0,221.33333333333334,0,0.0,259.0,1
1699527203,0.3333333333333333,23827.666666666664,235.33333333333331,0,5.666666666666667,259.0,1
1699527206,0.3333333333333333,23616.666666666664,226.0,0,10.0,259.0,1
1699527209,1.3333333333333333,1383.3333333333335,282.6666666666667,0,5.0,221.0,1
1699527212,0.0,1443.0,269.6666666666667,0,7.333333333333333,204.0,1
1699527215,0.3333333333333333,1403.0,243.66666666666669,0,1.3333333333333333,202.0,1
1699527218,0.0,1382.3333333333335,222.66666666666666,0,0.6666666666666666,202.0,1
1699527221,0.3333333333333333,1449.0,285.6666666666667,0,28.666666666666668,203.0,1
1699527224,0.6666666666666666,26240.0,304.0,0,0.6666666666666666,230.0,1
1699527227,0.0,28471.0,283.0,0,0.6666666666666666,244.0,1
1699527230,0.6666666666666666,28578.666666666668,251.66666666666666,0,1.0,245.0,1
1699527233,0.0,28532.666666666664,294.3333333333333,0,5.0,247.0,1
1699527236,0.6666666666666666,28612.333333333336,248.0,0,0.3333333333333333,247.0,1
1699527239,0.0,28525.0,239.66666666666666,0,1.0,245.0,1
1699527242,0.3333333333333333,28625.666666666668,265.6666666666667,0,4.666666666666667,247.0,1
1699527245,0.3333333333333333,28610.0,258.3333333333333,0,1.3333333333333333,244.0,1
1699527248,0.0,28802.333333333336,247.0,0,0.3333333333333333,245.0,1
1699527251,0.3333333333333333,28509.333333333332,245.33333333333331,0,1.0,245.0,1
1699527254,1.0,1423.6666666666665,267.0,0,10.0,230.0,1
1699527257,0.3333333333333333,1430.6666666666667,271.0,0,1.0,204.0,1
1699527260,0.3333333333333333,1401.6666666666667,222.66666666666669,0,1.0,202.0,1
1699527263,0.0,1425.6666666666667,242.66666666666666,0,6.0,203.0,1
1699527266,0.6666666666666666,1446.0,290.6666666666667,0,25.0,204.0,1
1699527269,0.0,24347.666666666668,319.0,0,6.333333333333333,245.0,1
1699527272,0.3333333333333333,28572.333333333336,279.3333333333333,0,3.0,250.0,1
1699527275,0.3333333333333333,28484.666666666668,267.0,0,4.666666666666667,246.0,1
1699527278,0.3333333333333333,28627.333333333332,309.0,0,0.3333333333333333,245.0,1
1699527281,0.6666666666666666,28563.0,241.33333333333334,0,0.0,247.0,1
1699527284,0.0,28644.333333333336,269.66666666666663,0,5.0,245.0,1
1699527287,0.6666666666666666,28662.0,250.33333333333334,0,0.3333333333333333,246.0,1
1699527290,0.3333333333333333,28626.333333333332,254.33333333333331,0,0.3333333333333333,244.0,1
1699527293,0.3333333333333333,28471.666666666668,274.33333333333337,0,0.6666666666666666,245.0,1
1699527296,0.3333333333333333,28643.0,267.3333333333333,0,4.666666666666667,245.0,1
1699527299,1.0,1396.6666666666667,244.0,0,5.333333333333333,205.0,1
1699527302,0.3333333333333333,1420.3333333333333,255.66666666666666,0,0.3333333333333333,203.0,1
1699527305,0.0,1423.0,236.66666666666669,0,4.666666666666667,203.0,1
1699527308,0.0,1407.3333333333333,239.33333333333331,0,1.0,203.0,1
1699527311,0.0,1475.0,270.33333333333337,0,24.666666666666668,203.0,1
1699527314,0.0,4699.666666666667,258.6666666666667,0,1.0,217.0,1
1699527317,0.6666666666666666,5251.666666666667,272.3333333333333,0,7.0,240.0,1
1699527320,0.0,5200.666666666667,241.33333333333334,0,0.3333333333333333,239.0,1
1699527323,0.0,5222.333333333333,220.66666666666666,0,0.6666666666666666,239.0,1
1699527326,0.6666666666666666,5201.666666666667,216.66666666666666,0,4.666666666666667,237.0,1
1699527329,0.0,5191.0,200.66666666666666,0,0.0,238.0,1
1699527332,0.3333333333333333,5222.0,212.33333333333334,0,3.3333333333333335,238.0,1
1699527335,0.0,5237.0,221.66666666666666,0,5.0,239.0,1
1699527338,0.3333333333333333,5206.0,203.66666666666666,0,0.3333333333333333,242.0,1
1699527341,0.3333333333333333,5192.0,196.0,0,0.3333333333333333,240.0,1
1699527344,1.0,1429.0,279.0,0,5.666666666666667,201.0,1
1699527347,0.6666666666666666,1422.6666666666665,272.3333333333333,0,6.333333333333333,203.0,1
1699527350,0.0,1402.0,224.0,0,0.3333333333333333,201.0,1
1699527353,0.6666666666666666,1412.0,233.66666666666666,0,0.3333333333333333,202.0,1
1699527356,0.3333333333333333,1447.0,294.6666666666667,0,29.666666666666668,208.0,1
1699527359,0.0,8976.333333333332,244.66666666666666,0,1.0,256.0,1
1699527362,0.6666666666666666,8935.333333333334,228.66666666666666,0,1.6666666666666667,255.0,1
1699527365,0.0,8990.0,213.0,0,1.3333333333333333,255.0,1
1699527368,0.3333333333333333,8977.666666666666,235.0,0,4.0,255.0,1
1699527371,0.3333333333333333,8955.666666666666,222.66666666666666,0,0.0,254.0,1
1699527374,0.0,8979.0,214.0,0,1.0,257.0,1
1699527377,0.6666666666666666,9166.0,236.33333333333334,0,5.0,259.0,1
1699527380,0.0,8983.666666666668,223.33333333333334,0,0.0,257.0,1
1699527383,0.0,8991.333333333332,212.66666666666666,0,1.3333333333333333,257.0,1
1699527386,0.0,7847.0,229.0,0,10.333333333333334,255.0,1
1699527389,1.3333333333333333,1422.3333333333333,305.0,0,8.333333333333334,204.0,1
1699527392,0.3333333333333333,1423.3333333333333,237.66666666666666,0,3.0,203.0,1
1699527395,0.0,1432.0,226.66666666666666,0,1.3333333333333333,203.0,1
1699527398,0.3333333333333333,1406.3333333333335,234.0,0,4.666666666666667,202.0,1
1699527401,0.3333333333333333,1436.3333333333335,293.6666666666667,0,24.666666666666668,219.0,1
1699527404,0.3333333333333333,15575.0,226.33333333333331,0,0.6666666666666666,286.0,1
1699527407,0.0,15576.666666666666,247.33333333333334,0,5.0,287.0,1
1699527410,0.0,15575.666666666668,217.66666666666666,0,0.6666666666666666,288.0,1
1699527413,0.3333333333333333,15581.0,221.0,0,1.0,289.0,1
1699527416,0.6666666666666666,15561.0,199.0,0,1.0,282.0,1
1699527419,0.0,15601.333333333334,225.0,0,5.333333333333333,288.0,1
1699527422,0.6666666666666666,15575.0,206.33333333333334,0,1.0,288.0,1
1699527425,0.0,15585.333333333332,232.66666666666669,0,0.6666666666666666,290.0,1
1699527428,0.6666666666666666,15565.666666666668,227.33333333333334,0,5.333333333333333,289.0,1
1699527431,0.0,9818.333333333334,231.0,0,17.333333333333332,266.0,1
1699527434,1.6666666666666667,1448.3333333333335,298.3333333333333,0,4.666666666666667,205.0,1
1699527437,0.3333333333333333,1407.0,235.0,0,0.3333333333333333,206.0,1
1699527440,0.0,1437.0,250.0,0,5.0,203.0,1
1699527443,0.3333333333333333,1415.0,232.33333333333331,0,0.6666666666666666,204.0,1
1699527446,0.0,1427.3333333333333,283.0,0,24.0,208.0,1
1699527449,0.3333333333333333,23952.666666666668,221.33333333333331,0,4.333333333333333,302.0,1
1699527452,0.3333333333333333,24000.0,218.33333333333331,0,2.3333333333333335,301.0,1
1699527455,0.3333333333333333,23976.333333333332,222.66666666666669,0,0.6666666666666666,302.0,1
1699527458,0.6666666666666666,24013.0,208.66666666666666,0,5.333333333333333,303.0,1
1699527461,0.0,24001.666666666664,197.66666666666669,0,0.3333333333333333,302.0,1
1699527464,0.6666666666666666,24022.0,196.33333333333334,0,1.3333333333333333,303.0,1
1699527467,0.0,23992.666666666668,216.0,0,0.6666666666666666,299.0,1
1699527470,0.3333333333333333,24018.666666666664,190.33333333333334,0,6.0,303.0,1
1699527473,0.3333333333333333,24021.0,203.0,0,1.3333333333333333,295.0,1
1699527476,0.0,16354.0,224.0,0,27.0,296.0,1
1699527479,1.3333333333333333,1537.3333333333335,313.0,0,7.666666666666667,202.0,1
1699527482,0.3333333333333333,1391.0,227.0,0,0.0,203.0,1
1699527485,0.0,1414.3333333333333,230.66666666666669,0,0.3333333333333333,205.0,1
1699527488,0.6666666666666666,1397.6666666666667,219.66666666666666,0,0.0,202.0,1
1699527491,0.0,1291.0,261.3333333333333,0,28.666666666666668,236.0,1
1699527494,0.6666666666666666,28835.333333333332,265.66666666666663,0,0.6666666666666666,296.0,1
1699527497,0.3333333333333333,28903.666666666668,264.0,0,1.0,298.0,1
1699527500,0.3333333333333333,28668.333333333336,294.33333333333337,0,5.333333333333333,298.0,1
1699527503,0.0,28931.0,267.0,0,1.0,296.0,1
1699527506,0.0,28865.333333333332,254.0,0,1.0,296.0,1
1699527509,0.6666666666666666,29024.333333333332,235.0,0,0.6666666666666666,298.0,1
1699527512,0.3333333333333333,28853.666666666664,263.3333333333333,0,7.333333333333333,296.0,1
1699527515,0.0,28960.666666666668,250.0,0,1.3333333333333333,294.0,1
1699527518,0.6666666666666666,28884.0,256.0,0,1.0,294.0,1
1699527521,0.0,20738.0,264.33333333333337,0,39.666666666666664,296.0,1
1699527524,1.3333333333333333,1450.0,295.0,0,4.333333333333333,204.0,1
1699527527,0.0,1414.0,241.66666666666666,0,1.6666666666666667,204.0,1
1699527530,0.0,1412.3333333333333,220.66666666666669,0,1.6666666666666667,203.0,1
1699527533,0.0,1426.6666666666667,242.0,0,5.666666666666667,202.0,1
1699527536,0.0,1326.0,251.66666666666666,0,25.333333333333332,213.0,1
1699527539,0.6666666666666666,28756.333333333336,278.3333333333333,0,3.6666666666666665,295.0,1
1699527542,0.0,28890.666666666664,268.0,0,5.333333333333333,297.0,1
1699527545,0.6666666666666666,28810.333333333332,270.0,0,1.3333333333333333,297.0,1
1699527548,0.0,28892.0,284.3333333333333,0,1.0,294.0,1
1699527551,0.3333333333333333,28846.0,241.66666666666666,0,1.0,296.0,1
1699527554,0.3333333333333333,28765.333333333332,279.0,0,5.333333333333333,297.0,1
1699527557,0.0,28808.666666666668,263.6666666666667,0,1.0,294.0,1
1699527560,0.3333333333333333,28749.0,257.6666666666667,0,1.0,295.0,1
1699527563,0.0,28886.000000000004,262.6666666666667,0,5.666666666666667,295.0,1
1699527566,0.6666666666666666,22631.0,269.0,0,31.333333333333332,296.0,1
1699527569,1.0,1441.3333333333335,293.66666666666663,0,5.0,201.0,1
1699527572,0.3333333333333333,1442.0,257.0,0,2.6666666666666665,205.0,1
1699527575,0.0,1437.0,230.66666666666666,0,4.666666666666667,205.0,1
1699527578,0.0,1408.3333333333333,231.66666666666669,0,0.0,204.0,1
1699527581,0.3333333333333333,1468.3333333333333,293.6666666666667,0,24.666666666666668,204.0,1
1699527584,0.0,5225.333333333333,234.66666666666669,0,4.333333333333333,260.0,1
1699527587,0.3333333333333333,5212.666666666667,234.66666666666666,0,1.0,259.0,1
1699527590,0.3333333333333333,5190.333333333333,210.33333333333334,0,0.6666666666666666,258.0,1
1699527593,0.3333333333333333,5226.666666666667,220.0,0,4.666666666666667,264.0,1
1699527596,0.6666666666666666,5191.0,198.0,0,0.3333333333333333,261.0,1
1699527599,0.0,5290.666666666666,214.0,0,0.0,260.0,1
1699527602,0.3333333333333333,5202.0,194.66666666666666,0,1.6666666666666667,260.0,1
1699527605,0.0,5237.666666666667,221.0,0,5.0,259.0,1
1699527608,0.0,5195.0,216.66666666666666,0,1.0,260.0,1
1699527611,0.6666666666666666,4068.0,234.66666666666666,0,6.333333333333334,260.0,1
1699527614,1.0,1438.3333333333333,294.66666666666663,0,7.666666666666667,205.0,1
1699527617,0.3333333333333333,1437.0,235.33333333333331,0,0.0,203.0,1
1699527620,0.3333333333333333,1399.0,236.33333333333331,0,1.0,204.0,1
1699527623,0.3333333333333333,1421.3333333333333,236.66666666666669,0,1.6666666666666667,205.0,1
1699527626,0.6666666666666666,5690.666666666666,320.0,0,29.0,228.0,1
1699527629,0.3333333333333333,9008.333333333334,222.0,0,0.6666666666666666,288.0,1
1699527632,0.0,8996.666666666666,233.33333333333334,0,3.0,288.0,1
1699527635,0.3333333333333333,9029.666666666668,245.0,0,5.0,293.0,1
1699527638,0.3333333333333333,8963.666666666666,230.66666666666666,0,0.3333333333333333,295.0,1
1699527641,0.3333333333333333,9004.0,220.33333333333334,0,0.6666666666666666,290.0,1
1699527644,0.0,9021.666666666668,224.0,0,5.666666666666667,294.0,1
1699527647,0.6666666666666666,8938.0,240.33333333333331,0,0.0,289.0,1
1699527650,0.3333333333333333,8958.333333333334,212.0,0,0.0,291.0,1
1699527653,0.3333333333333333,9010.333333333334,230.0,0,0.3333333333333333,291.0,1
1699527656,1.3333333333333333,1398.3333333333333,258.0,0,9.333333333333334,283.0,1
1699527659,0.3333333333333333,1412.3333333333335,263.3333333333333,0,0.3333333333333333,206.0,1
1699527662,0.3333333333333333,1378.0,225.0,0,2.0,201.0,1
1699527665,0.0,1421.3333333333333,238.66666666666666,0,5.666666666666667,204.0,1
1699527668,0.6666666666666666,1455.0,288.6666666666667,0,25.666666666666668,204.0,1
1699527671,0.3333333333333333,13220.666666666666,270.6666666666667,0,1.6666666666666667,333.0,1
1699527674,0.0,15610.0,219.66666666666669,0,0.6666666666666666,351.0,1
1699527677,0.6666666666666666,15748.333333333334,236.0,0,6.333333333333333,351.0,1
1699527680,0.0,15620.333333333332,243.0,0,0.3333333333333333,353.0,1
1699527683,0.6666666666666666,15625.333333333334,225.33333333333331,0,1.3333333333333333,351.0,1
1699527686,0.3333333333333333,15623.333333333332,217.33333333333334,0,5.333333333333333,352.0,1
1699527689,0.3333333333333333,15606.666666666666,225.0,0,0.3333333333333333,351.0,1
1699527692,0.6666666666666666,15628.666666666666,219.33333333333334,0,1.6666666666666667,355.0,1
1699527695,0.0,15642.333333333334,238.33333333333334,0,2.3333333333333335,353.0,1
1699527698,0.6666666666666666,15612.333333333334,237.33333333333334,0,4.666666666666667,355.0,1
1699527701,1.3333333333333333,1408.6666666666667,276.33333333333337,0,6.666666666666667,214.0,1
1699527704,0.0,1435.0,258.3333333333333,0,2.0,208.0,1
1699527707,0.6666666666666666,1403.0,245.33333333333331,0,6.0,205.0,1
1699527710,0.0,1391.3333333333335,223.0,0,0.6666666666666666,205.0,1
1699527713,0.0,1436.3333333333333,302.6666666666667,0,26.0,206.0,1
1699527716,0.3333333333333333,23966.333333333332,235.33333333333331,0,5.333333333333333,359.0,1
1699527719,0.3333333333333333,24027.333333333332,238.66666666666666,0,1.3333333333333333,363.0,1
1699527722,0.6666666666666666,24010.333333333332,227.66666666666666,0,1.0,359.0,1
1699527725,0.3333333333333333,24048.333333333332,238.66666666666669,0,1.3333333333333333,363.0,1
1699527728,0.3333333333333333,24051.333333333336,223.0,0,5.333333333333333,364.0,1
1699527731,0.3333333333333333,24133.333333333336,212.0,0,0.3333333333333333,366.0,1
1699527734,0.3333333333333333,24138.666666666668,211.66666666666666,0,1.6666666666666667,365.0,1
1699527737,0.6666666666666666,24130.333333333336,219.0,0,4.666666666666667,365.0,1
1699527740,0.0,24105.333333333332,228.66666666666669,0,1.0,365.0,1
1699527743,0.6666666666666666,22266.333333333332,232.66666666666669,0,27.0,366.0,1
1699527746,1.0,1410.0,278.3333333333333,0,4.333333333333333,211.0,1
1699527749,0.0,1405.3333333333333,253.33333333333331,0,5.333333333333333,208.0,1
1699527752,0.3333333333333333,1395.0,232.33333333333331,0,3.0,206.0,1
1699527755,0.0,1469.6666666666667,248.66666666666666,0,5.666666666666667,204.0,1
1699527758,0.3333333333333333,1402.6666666666665,300.3333333333333,0,28.0,206.0,1
1699527761,0.0,28920.666666666668,265.3333333333333,0,0.6666666666666666,313.0,1
1699527764,0.6666666666666666,29007.666666666664,260.0,0,2.6666666666666665,369.0,1
1699527767,0.0,28994.0,265.0,0,0.3333333333333333,367.0,1
1699527770,0.3333333333333333,28978.333333333336,279.0,0,5.666666666666667,370.0,1
1699527773,0.3333333333333333,28981.333333333332,261.6666666666667,0,2.6666666666666665,373.0,1
1699527776,0.3333333333333333,29017.333333333332,242.66666666666666,0,2.3333333333333335,370.0,1
1699527779,0.6666666666666666,29035.333333333332,249.33333333333334,0,4.333333333333333,370.0,1
1699527782,0.3333333333333333,28920.333333333332,254.0,0,0.3333333333333333,371.0,1
1699527785,0.3333333333333333,28930.0,270.00000000000006,0,3.0,370.0,1
1699527788,0.3333333333333333,28123.333333333336,243.0,0,28.333333333333332,372.0,1
1699527791,1.3333333333333333,1409.3333333333333,270.0,0,5.333333333333333,207.0,1
1699527794,0.0,1537.3333333333333,252.33333333333334,0,1.3333333333333333,212.0,1
1699527797,0.6666666666666666,1407.6666666666665,239.66666666666666,0,1.6666666666666667,207.0,1
1699527800,0.3333333333333333,1414.6666666666667,241.33333333333334,0,6.333333333333333,203.0,1
1699527803,0.0,1476.6666666666667,315.3333333333333,0,25.0,201.0,1
1699527806,0.3333333333333333,28077.666666666668,315.33333333333337,0,5.666666666666666,369.0,1
1699527809,0.3333333333333333,29001.666666666668,255.66666666666669,0,6.0,371.0,1
1699527812,0.6666666666666666,28981.666666666668,263.6666666666667,0,1.6666666666666667,372.0,1
1699527815,0.0,28968.0,294.66666666666663,0,5.0,371.0,1
1699527818,0.3333333333333333,28972.333333333332,257.3333333333333,0,1.0,371.0,1
1699527821,0.6666666666666666,28975.666666666668,253.0,0,6.666666666666667,375.0,1
1699527824,0.0,28847.333333333332,267.0,0,1.3333333333333333,373.0,1
1699527827,0.3333333333333333,28910.666666666668,268.0,0,0.3333333333333333,373.0,1
1699527830,0.3333333333333333,28960.333333333332,259.3333333333333,0,6.0,374.0,1
1699527833,0.0,28836.0,271.0,0,11.333333333333334,374.0,1
1699527836,1.3333333333333333,1396.3333333333335,268.3333333333333,0,6.0,212.0,1
1699527839,0.0,1410.0,262.3333333333333,0,0.6666666666666666,209.0,1
1699527842,0.6666666666666666,1413.0,222.0,0,4.666666666666667,209.0,1
1699527845,0.0,1388.6666666666665,231.33333333333331,0,0.3333333333333333,205.0,1
1699527848,0.3333333333333333,1460.3333333333333,270.66666666666663,0,24.666666666666668,205.0,1
1699527851,0.0,5204.666666666667,245.0,0,4.333333333333333,224.0,1
1699527854,0.0,5197.0,222.66666666666666,0,0.3333333333333333,229.0,1
1699527857,0.0,5186.333333333333,232.0,0,0.0,228.0,1
1699527860,0.3333333333333333,5171.0,215.66666666666669,0,0.0,228.0,1
1699527863,0.3333333333333333,5213.666666666666,233.0,0,4.666666666666667,229.0,1
1699527866,0.0,5145.666666666666,231.0,0,0.0,232.0,1
1699527869,0.3333333333333333,5153.666666666666,217.33333333333331,0,0.0,232.0,1
1699527872,0.0,5140.666666666667,223.66666666666666,0,4.333333333333333,233.0,1
1699527875,0.3333333333333333,5226.666666666666,231.66666666666669,0,3.3333333333333335,233.0,1
1699527878,0.0,5034.333333333333,252.33333333333334,0,3.0,231.0,1
1699527881,1.3333333333333333,1431.0,306.3333333333333,0,9.0,201.0,1
1699527884,0.3333333333333333,1361.3333333333333,229.66666666666669,0,0.3333333333333333,207.0,1
1699527887,0.0,1414.3333333333333,226.66666666666666,0,0.0,203.0,1
1699527890,0.0,1376.0,217.66666666666666,0,0.0,203.0,1
1699527893,0.0,1473.3333333333333,326.66666666666663,0,28.0,214.0,1
1699527896,0.6666666666666666,8902.0,248.33333333333334,0,0.0,236.0,1
1699527899,0.0,8917.333333333334,236.66666666666669,0,0.0,235.0,1
1699527902,0.6666666666666666,8931.666666666666,240.66666666666666,0,4.333333333333333,235.0,1
1699527905,0.0,8921.666666666666,248.33333333333331,0,0.3333333333333333,235.0,1
1699527908,0.3333333333333333,8898.666666666666,228.33333333333331,0,0.0,240.0,1
1699527911,0.3333333333333333,8900.666666666666,221.0,0,0.0,234.0,1
1699527914,0.3333333333333333,9029.666666666668,237.0,0,4.666666666666667,236.0,1
